Date,Open,High,Low,Close,Volume,Adj Close
26-Sep-16,163.830002,163.970001,161,161.479996,2772200,158.978333
23-Sep-16,167.75,168.100006,165.050003,165.130005,3421200,162.571793
22-Sep-16,168.449997,169.330002,167.699997,168.020004,2467700,165.417023
21-Sep-16,167.419998,168.279999,165.929993,167.029999,2333600,164.442368
20-Sep-16,167.679993,168.279999,166.389999,166.470001,1532900,163.891052
19-Sep-16,167.339996,168.309998,165.679993,166.210007,2029600,163.635086
16-Sep-16,167.850006,168.050003,165.610001,166,4534900,163.428329
15-Sep-16,165.779999,168.759995,165.759995,168.080002,1645200,165.476105
14-Sep-16,167,167.860001,165.589996,166.160004,1995900,163.585861
13-Sep-16,168.539993,169.970001,166.380005,167,2788200,164.412842
12-Sep-16,167.009995,171.669998,166.229996,171.059998,2647900,168.409927
9-Sep-16,170.830002,172.419998,168.509995,168.570007,3411800,165.958542
8-Sep-16,169.350006,171.880005,168.710007,171.660004,2985000,169.000641
7-Sep-16,168.699997,170.210007,168.649994,169.669998,1584300,167.041473
6-Sep-16,168.720001,169.789993,167.470001,169.330002,2034900,166.706757
2-Sep-16,168.520004,169.740005,167.899994,169.179993,1747500,166.559067
1-Sep-16,170,170.070007,166.660004,168.509995,2843300,165.899445
31-Aug-16,169.25,170.240005,167.470001,169.460007,3688200,166.834717
30-Aug-16,166.220001,169.509995,166.220001,169.369995,2934100,166.746124
29-Aug-16,166.600006,167.860001,166.149994,166.869995,2609500,163.644928
26-Aug-16,166.759995,168.070007,165.360001,165.970001,2402200,162.762329
25-Aug-16,165.080002,166.039993,164.610001,165.899994,1441400,162.693649
24-Aug-16,165.779999,166.699997,164.850006,165.300003,2035300,162.10527
23-Aug-16,167,167.850006,165.979996,166.080002,1965500,162.870209
22-Aug-16,166,166.910004,164.889999,166.259995,1448100,163.046722
19-Aug-16,165.360001,166.899994,164.5,166.229996,1840900,163.017288
18-Aug-16,165.339996,166.559998,164.630005,166.059998,1750500,162.850586
17-Aug-16,165.940002,166.320007,164.740005,165.669998,2061700,162.468109
16-Aug-16,164.990005,166.759995,164.720001,165.649994,2523800,162.448502
15-Aug-16,163.869995,165.839996,163.800003,165.550003,2222200,162.350449
12-Aug-16,162.669998,163.369995,162.070007,163.25,1440800,160.094879
11-Aug-16,162.199997,164.25,161.929993,163.860001,1822500,160.693085
10-Aug-16,163.449997,163.600006,162.009995,162.190002,1656100,159.055405
9-Aug-16,162.5,164.580002,162.5,163.440002,1957400,160.281204
8-Aug-16,162.100006,163.979996,162.009995,162.830002,2266600,159.682999
5-Aug-16,159.75,162.130005,159.199997,162.089996,2676100,158.957321
4-Aug-16,158.220001,158.899994,157.410004,158.050003,2004800,154.995392
3-Aug-16,156.449997,158.949997,156.179993,158.339996,2284700,155.279755
2-Aug-16,157.649994,158.460007,155.369995,156.059998,3182800,153.043839
1-Aug-16,158.809998,159.919998,157.929993,158.179993,2316300,155.122849
29-Jul-16,159.509995,160.190002,158.649994,158.809998,2388200,155.740677
28-Jul-16,160.179993,160.960007,158.839996,160.529999,2047400,157.427429
27-Jul-16,161.199997,162.169998,160.410004,160.990005,2317200,157.878571
26-Jul-16,160.679993,161.5,159.419998,161.160004,2150100,158.045288
25-Jul-16,159.639999,161.330002,159.610001,160.509995,1956100,157.407837
22-Jul-16,160.289993,160.729996,159.860001,160.410004,1811700,157.309799
21-Jul-16,161.710007,161.899994,159.770004,160.050003,2855500,156.956741
20-Jul-16,162.550003,162.889999,159.220001,161.770004,3547800,158.643478
19-Jul-16,162.020004,164.080002,160.729996,161.410004,5399700,158.290451
18-Jul-16,162.360001,164.089996,162.009995,163.330002,4734500,160.173355
15-Jul-16,162.860001,163.139999,160.699997,161.639999,3078400,158.516022
14-Jul-16,160.289993,163.240005,160.009995,162.539993,5087700,159.398605
13-Jul-16,157,158.270004,156.149994,157.919998,4276400,154.867905
12-Jul-16,154,157.25,153.919998,156.919998,5110800,153.887238
11-Jul-16,151.490005,152.979996,151.380005,152.190002,3041600,149.248642
8-Jul-16,149.360001,150.919998,148.309998,150.380005,3281400,147.473633
7-Jul-16,146,148.089996,145.360001,147,2574100,144.158936
